Chicken Embryo CAM
636 XXX NSEG NNOD



SEGMENT NAME   TYPE   FROM       TO    DIAM   LENGTH  HDmes  VELmes
57	3	47	42	26.71	177.81	0.40	0.00
59	3	50	49	30.06	135.54	0.49	0.00
60	3	4	51	108.24	56.40	0.51	0.00
62	3	49	51	34.36	119.87	0.51	0.00
63	3	25	50	55.90	209.48	0.50	0.00
64	3	50	52	23.86	58.97	0.51	0.00
65	3	10	52	81.05	46.53	0.51	0.00
66	3	52	4	100.92	74.70	0.51	0.00
67	3	53	20	23.38	198.53	0.48	0.00
68	3	30	53	42.94	228.79	0.47	0.00
69	3	53	223	20.14	122.87	0.43	0.00
70	3	54	15	115.77	60.02	0.51	0.00
71	3	55	12	30.42	244.13	0.47	0.00
72	2	56	57	41.74	121.50	0.50	0.00
73	2	56	58	30.65	265.99	0.50	0.00
74	3	58	59	36.83	124.10	0.46	0.00
75	3	59	60	33.10	75.07	0.47	0.00
76	3	60	61	37.65	72.60	0.45	0.00
77	3	60	55	30.17	216.07	0.49	0.00
78	3	62	61	26.93	165.93	0.40	0.00
79	3	61	63	41.47	96.47	0.43	0.00
80	3	63	55	27.17	137.90	0.45	0.00
81	3	63	64	33.23	52.82	0.40	0.00
82	3	64	18	41.46	316.75	0.55	0.00
83	3	57	65	35.29	51.01	0.47	0.00
84	3	65	58	25.02	127.06	0.39	0.00
85	3	65	66	22.26	34.10	0.49	0.00
86	3	66	67	32.11	114.53	0.12	0.00
87	3	59	67	25.93	97.03	0.42	0.00
88	3	67	68	23.37	285.59	0.36	0.00
89	3	66	69	37.26	47.13	0.50	0.00
90	3	69	70	43.91	164.31	0.52	0.00
91	3	71	72	31.31	182.61	0.51	0.00
92	2	73	72	15.70	167.71	0.45	0.00
93	3	72	70	35.07	48.10	0.51	0.00
94	3	70	68	50.51	206.01	0.51	0.00
95	3	68	74	78.56	48.19	0.50	0.00
96	3	75	74	43.80	158.19	0.48	0.00
97	3	74	76	69.44	73.45	0.50	0.00
98	3	76	77	27.70	140.20	0.35	0.00
99	3	77	8	28.27	69.64	0.37	0.00
100	3	77	78	20.10	90.61	0.24	0.00
101	3	76	78	59.11	102.00	0.50	0.00
102	3	78	7	67.86	117.63	0.50	0.00
103	3	79	7	29.31	131.86	0.50	0.00
104	3	80	79	18.86	118.16	0.48	0.00
105	3	71	81	21.30	210.41	0.45	0.00
106	3	82	81	30.43	135.97	0.50	0.00
107	3	81	83	39.77	49.44	0.49	0.00
108	2	84	83	20.14	141.48	0.49	0.00
109	3	83	75	33.10	44.65	0.49	0.00
110	3	85	75	15.70	148.30	0.37	0.00
111	2	84	86	15.71	111.15	0.27	0.00
112	3	86	85	26.22	55.08	0.49	0.00
113	3	85	87	26.45	68.06	0.51	0.00
114	3	87	80	21.10	54.75	0.51	0.00
115	3	87	79	23.13	177.02	0.50	0.00
116	3	80	88	22.34	67.61	0.53	0.00
117	3	88	89	28.10	51.45	0.52	0.00
118	3	89	5	27.52	203.78	0.51	0.00
119	3	89	90	25.02	99.94	0.53	0.00
120	3	90	5	32.31	51.27	0.52	0.00
121	3	91	90	23.22	136.80	0.50	0.00
122	3	92	88	18.96	170.46	0.50	0.00
123	3	93	86	24.71	163.72	0.50	0.00
124	1	94	84	24.95	200.39	0.47	0.00
126	2	94	96	25.10	184.54	0.52	0.00
127	3	96	82	29.63	25.80	0.51	0.00
128	3	97	96	19.33	57.74	0.50	0.00
130	3	97	82	15.25	88.42	0.43	0.00
131	3	51	2	109.65	160.99	0.51	0.00
134	3	99	101	19.02	143.20	0.50	0.00
135	3	101	102	30.43	160.90	0.45	0.00
137	3	103	102	28.63	65.06	0.50	0.00
138	3	102	104	46.73	120.84	0.49	0.00
139	3	104	105	21.70	182.14	0.00	0.00
140	3	104	106	42.42	140.07	0.49	0.00
141	1	107	108	58.52	101.96	0.51	0.00
143	1	108	110	43.91	53.26	0.47	0.00
144	2	110	111	39.98	43.23	0.44	0.00
145	3	111	101	27.21	83.10	0.42	0.00
146	2	112	111	24.60	79.32	0.28	0.00
147	2	107	113	26.71	89.21	0.45	0.00
148	3	113	114	24.88	162.55	0.41	0.00
149	2	115	114	25.02	234.61	0.41	0.00
150	1	115	116	94.16	85.96	0.52	0.00
151	1	116	117	44.91	290.65	0.51	0.00
152	1	116	118	84.51	37.37	0.53	0.00
153	2	118	156	16.61	156.28	0.00	0.00
154	1	118	119	80.70	49.62	0.53	0.00
155	1	119	166	62.79	89.79	0.43	0.00
156	1	119	120	57.88	106.13	0.53	0.00
157	1	120	161	65.99	123.00	0.54	0.00
158	1	120	121	38.02	250.03	0.46	0.00
159	1	117	121	47.27	62.45	0.52	0.00
160	2	117	122	21.95	129.93	0.42	0.00
161	3	114	122	33.23	260.55	0.41	0.00
162	3	122	123	39.67	86.31	0.41	0.00
163	1	108	124	51.50	226.84	0.52	0.00
164	2	124	125	19.52	107.78	0.40	0.00
165	2	110	126	25.93	285.69	0.49	0.00
166	1	124	127	42.74	46.01	0.53	0.00
167	2	127	126	30.23	91.44	0.52	0.00
168	1	127	128	36.31	79.12	0.53	0.00
169	2	128	125	30.23	74.29	0.38	0.00
170	1	128	73	37.82	169.43	0.54	0.00
171	2	73	69	26.85	186.00	0.56	0.00
172	3	126	106	47.09	152.04	0.51	0.00
173	3	106	71	43.71	140.87	0.50	0.00
174	3	105	129	31.86	82.13	0.49	0.00
175	3	129	97	32.61	248.64	0.49	0.00
182	3	125	123	24.71	156.96	0.39	0.00
183	3	123	57	41.86	173.76	0.41	0.00
185	3	135	129	24.79	95.80	0.50	0.00
186	3	136	105	26.37	56.93	0.50	0.00
187	1	121	56	48.32	192.53	0.50	0.00
188	1	137	138	150.47	170.85	0.50	0.00
189	1	138	139	76.92	210.96	0.51	0.00
190	1	140	139	23.13	407.10	0.24	0.00
191	1	138	140	150.56	123.89	0.49	0.00
192	1	140	310	137.78	727.66	0.49	0.00
193	1	139	141	85.27	59.54	0.51	0.00
194	1	141	142	15.38	161.50	0.11	0.00
195	1	141	143	99.17	58.02	0.51	0.00
196	1	143	144	92.58	145.52	0.51	0.00
197	2	144	113	15.38	172.75	0.00	0.00
198	1	144	145	85.95	41.84	0.51	0.00
199	1	145	146	43.91	185.59	0.30	0.00
200	2	146	147	30.57	99.62	0.31	0.00
202	1	145	148	92.43	39.50	0.52	0.00
204	3	147	157	30.06	102.57	0.26	0.00
205	1	148	115	99.25	111.01	0.52	0.00
206	1	143	149	71.11	39.30	0.49	0.00
207	1	149	150	18.79	160.19	0.18	0.00
208	1	149	151	66.12	149.86	0.50	0.00
209	1	151	112	27.52	144.41	0.40	0.00
210	1	112	152	21.14	54.78	0.42	0.00
211	1	151	107	67.02	45.16	0.50	0.00
212	1	148	153	24.95	139.31	0.00	0.00
213	2	153	147	22.35	57.49	0.00	0.00
215	2	153	156	12.04	65.47	0.00	0.00
217	3	158	159	37.93	84.70	0.31	0.00
218	3	156	158	17.96	101.09	0.00	0.00
219	3	157	159	20.76	82.47	0.24	0.00
220	3	159	160	30.77	73.37	0.28	0.00
221	2	161	162	18.00	211.15	0.22	0.00
222	1	161	163	73.20	94.39	0.54	0.00
223	2	163	162	23.89	66.30	0.49	0.00
224	3	162	164	34.13	161.81	0.45	0.00
225	1	163	165	59.60	93.91	0.55	0.00
226	2	165	181	23.43	176.54	0.40	0.00
227	1	165	182	51.27	95.34	0.55	0.00
228	2	166	158	41.32	153.21	0.38	0.00
229	1	166	167	55.19	230.86	0.43	0.00
230	2	167	168	17.42	163.58	0.35	0.00
231	1	167	169	33.33	186.18	0.44	0.00
232	3	160	170	19.52	207.06	0.26	0.00
233	3	160	171	22.26	96.57	0.29	0.00
234	3	171	172	17.42	119.76	0.26	0.00
236	3	171	174	22.69	91.41	0.31	0.00
237	2	169	183	18.86	186.97	0.47	0.00
238	1	169	175	38.08	102.53	0.40	0.00
239	1	175	168	36.13	100.91	0.38	0.00
240	2	168	176	43.27	43.62	0.37	0.00
241	2	176	170	32.61	135.96	0.37	0.00
242	2	176	177	32.89	73.37	0.36	0.00
243	3	170	178	38.79	25.77	0.32	0.00
247	3	164	183	29.14	84.28	0.42	0.00
248	3	183	184	48.16	29.55	0.43	0.00
249	3	184	185	54.55	104.19	0.43	0.00
250	3	185	186	33.76	211.32	0.41	0.00
251	2	182	181	20.64	111.38	0.18	0.00
252	3	181	187	24.46	359.51	0.34	0.00
253	3	187	62	32.04	64.41	0.39	0.00
254	1	182	188	58.86	72.71	0.56	0.00
255	2	188	164	25.97	145.04	0.04	0.00
256	1	188	189	56.30	158.48	0.56	0.00
257	2	189	186	51.71	78.02	0.56	0.00
258	1	189	190	54.28	170.27	0.57	0.00
259	2	190	187	23.13	96.44	0.47	0.00
260	2	190	191	51.48	53.12	0.58	0.00
261	3	192	191	20.14	129.87	0.00	0.00
262	3	186	193	56.16	121.79	0.54	0.00
263	3	191	194	46.94	131.37	0.57	0.00
264	3	62	194	25.02	69.08	0.37	0.00
265	3	194	64	43.23	85.77	0.56	0.00
266	3	193	192	50.67	91.55	0.55	0.00
267	3	193	196	30.06	66.13	0.46	0.00
268	3	196	197	21.67	101.00	0.48	0.00
269	3	196	198	18.44	114.40	0.40	0.00
270	3	185	199	37.41	73.54	0.44	0.00
271	2	200	184	21.10	220.45	0.42	0.00
272	3	199	201	45.12	183.27	0.45	0.00
273	3	201	198	43.78	66.17	0.51	0.00
274	3	198	494	47.73	186.60	0.50	0.00
275	3	202	203	83.54	130.95	0.50	0.00
276	3	203	204	92.31	47.64	0.50	0.00
277	3	205	203	25.02	94.83	0.48	0.00
278	3	205	206	18.96	223.88	0.42	0.00
279	3	204	206	86.43	78.28	0.50	0.00
280	3	206	54	84.92	144.18	0.50	0.00
281	3	192	207	46.31	44.12	0.55	0.00
282	3	207	208	17.15	49.68	0.46	0.00
283	3	207	209	37.64	36.85	0.56	0.00
284	3	209	210	21.49	324.81	0.46	0.00
285	3	209	211	28.63	40.19	0.57	0.00
286	3	197	208	18.44	79.41	0.49	0.00
287	3	208	211	22.63	35.85	0.47	0.00
288	3	211	212	40.94	108.58	0.56	0.00
289	3	197	213	18.26	99.82	0.48	0.00
290	3	494	213	60.66	91.92	0.50	0.00
291	3	213	212	39.49	80.76	0.50	0.00
292	3	212	210	54.33	284.34	0.52	0.00
293	3	210	54	50.33	91.83	0.52	0.00
294	3	214	202	28.32	197.53	0.51	0.00
295	1	28	495	23.14	67.13	0.37	0.00
298	1	218	28	48.15	143.30	0.51	0.00
299	1	218	219	35.34	120.49	0.47	0.00
300	1	219	220	21.10	45.55	0.46	0.00
301	1	219	221	37.64	198.37	0.48	0.00
302	2	221	30	26.93	41.23	0.49	0.00
303	1	221	222	16.86	122.61	0.41	0.00
304	2	222	223	16.59	41.80	0.38	0.00
305	2	224	225	23.02	108.91	0.54	0.00
306	2	226	225	24.85	146.06	0.49	0.00
308	3	225	228	32.40	54.00	0.52	0.00
309	3	228	229	29.13	242.50	0.51	0.00
310	1	226	230	25.30	88.66	0.52	0.00
311	2	230	229	18.00	158.48	0.49	0.00
312	2	230	214	20.93	155.16	0.53	0.00
313	3	229	231	31.41	94.05	0.51	0.00
314	3	231	205	23.91	216.45	0.46	0.00
315	3	231	232	33.39	81.61	0.52	0.00
316	3	223	233	20.10	41.10	0.42	0.00
317	2	222	234	19.02	36.46	0.43	0.00
318	3	234	233	19.37	22.29	0.47	0.00
319	3	233	235	27.52	154.89	0.45	0.00
320	3	235	13	49.90	127.16	0.49	0.00
322	3	238	232	26.45	277.21	0.48	0.00
323	3	232	235	43.78	93.21	0.51	0.00
324	2	220	239	17.02	125.35	0.36	0.00
325	2	220	234	24.08	293.65	0.49	0.00
326	2	240	239	20.14	114.69	0.50	0.00
327	1	241	218	50.43	119.52	0.50	0.00
328	1	240	242	25.04	126.37	0.50	0.00
329	3	239	238	23.91	137.61	0.47	0.00
330	1	242	496	31.27	88.24	0.49	0.00
331	2	496	238	18.86	162.66	0.51	0.00
332	2	496	228	21.61	83.81	0.47	0.00
333	3	243	244	52.32	75.77	0.50	0.00
334	3	244	245	30.23	72.56	0.38	0.00
335	3	244	246	44.00	64.07	0.51	0.00
336	3	245	246	25.84	65.75	0.37	0.00
337	3	246	247	56.69	162.28	0.50	0.00
339	3	247	204	38.96	369.51	0.50	0.00
340	3	248	249	40.20	105.36	0.50	0.00
341	3	249	250	33.76	349.08	0.48	0.00
342	1	251	252	52.95	151.82	0.50	0.00
343	1	252	253	57.25	93.18	0.50	0.00
344	1	253	254	40.61	103.07	0.49	0.00
345	1	254	255	23.05	144.72	0.41	0.00
346	1	254	256	33.53	49.44	0.50	0.00
347	1	256	257	18.63	120.27	0.37	0.00
348	1	256	224	30.06	206.90	0.51	0.00
349	1	224	258	33.27	128.96	0.48	0.00
350	1	259	240	26.93	137.94	0.50	0.00
351	1	242	260	19.83	202.02	0.52	0.00
352	1	253	261	38.79	144.54	0.50	0.00
353	1	261	226	32.78	332.75	0.51	0.00
354	1	261	262	22.50	104.79	0.48	0.00
355	2	262	263	21.61	134.51	0.51	0.00
356	2	262	264	17.02	87.67	0.38	0.00
357	3	263	265	28.49	127.62	0.49	0.00
359	1	252	267	36.94	59.09	0.51	0.00
360	1	267	268	17.96	76.65	0.39	0.00
361	1	267	269	36.63	83.26	0.52	0.00
362	3	265	270	24.00	35.56	0.47	0.00
363	3	270	214	23.60	225.15	0.49	0.00
364	3	250	271	88.49	116.57	0.50	0.00
365	3	247	271	17.06	169.02	0.38	0.00
366	3	271	272	84.27	109.43	0.50	0.00
367	3	272	202	86.95	122.23	0.50	0.00
368	3	273	274	103.52	70.23	0.50	0.00
369	3	274	250	94.94	41.19	0.50	0.00
370	3	275	273	26.31	250.14	0.54	0.00
371	3	276	277	34.96	106.97	0.54	0.00
372	3	277	275	20.31	131.31	0.51	0.00
373	3	277	278	27.70	75.02	0.55	0.00
374	3	278	275	22.35	66.90	0.56	0.00
375	3	278	279	27.03	231.77	0.54	0.00
376	3	279	274	18.96	107.84	0.57	0.00
377	1	269	280	23.89	177.44	0.45	0.00
378	2	280	276	19.52	100.13	0.47	0.00
379	2	280	264	18.96	119.04	0.40	0.00
380	3	264	281	21.95	157.23	0.39	0.00
381	3	281	263	15.02	80.68	0.29	0.00
382	3	281	265	18.79	108.04	0.41	0.00
383	3	270	282	18.26	115.91	0.38	0.00
384	3	279	282	20.14	76.11	0.47	0.00
385	3	282	272	17.42	185.03	0.42	0.00
386	3	497	245	25.39	62.43	0.36	0.00
387	3	497	494	33.43	104.07	0.48	0.00
388	3	243	249	29.11	129.59	0.40	0.00
389	2	283	284	19.52	144.29	0.33	0.00
390	1	283	285	43.69	79.90	0.52	0.00
391	1	285	286	43.97	189.54	0.54	0.00
392	2	286	287	23.49	81.99	0.49	0.00
393	1	286	288	44.00	76.42	0.55	0.00
394	2	288	201	35.77	96.34	0.55	0.00
395	2	288	287	19.42	78.78	0.41	0.00
396	3	287	289	27.21	73.29	0.47	0.00
397	3	289	497	31.41	235.43	0.46	0.00
398	3	284	290	25.93	270.75	0.43	0.00
400	3	290	291	28.99	59.24	0.41	0.00
401	3	291	289	25.53	68.42	0.41	0.00
402	3	290	292	31.27	78.69	0.43	0.00
403	3	291	293	23.59	84.20	0.41	0.00
404	3	294	295	42.22	165.45	0.51	0.00
405	3	295	296	44.63	114.16	0.50	0.00
406	3	296	292	50.19	172.61	0.50	0.00
407	3	292	293	51.76	45.34	0.50	0.00
408	3	293	243	44.83	151.30	0.49	0.00
409	2	285	297	39.26	42.12	0.48	0.00
410	3	297	199	29.13	174.06	0.46	0.00
411	1	298	299	49.90	162.19	0.48	0.00
412	1	299	300	35.35	52.80	0.49	0.00
413	1	299	301	19.02	131.17	0.36	0.00
414	2	300	294	31.88	324.93	0.49	0.00
415	1	298	302	53.57	160.47	0.51	0.00
416	1	303	283	49.41	163.28	0.52	0.00
417	1	303	304	34.62	94.50	0.51	0.00
418	2	304	284	26.45	144.01	0.46	0.00
419	2	304	294	31.76	120.41	0.52	0.00
420	1	300	305	35.91	120.80	0.48	0.00
421	2	200	297	28.16	172.12	0.39	0.00
422	2	306	200	27.59	152.10	0.41	0.00
423	2	307	306	30.65	32.45	0.40	0.00
424	2	175	306	20.64	171.82	0.42	0.00
425	1	302	308	73.52	57.73	0.51	0.00
426	2	308	307	23.89	88.58	0.42	0.00
427	1	308	303	64.99	127.89	0.51	0.00
428	2	302	309	17.96	230.30	0.00	0.00
429	1	310	298	64.14	391.77	0.50	0.00
430	1	310	315	115.77	728.17	0.49	0.00
431	2	311	307	19.42	238.22	0.30	0.00
432	2	177	311	21.10	52.23	0.38	0.00
433	2	309	311	18.63	49.47	0.06	0.00
434	2	177	312	23.71	72.94	0.34	0.00
435	2	312	178	18.63	108.78	0.12	0.00
436	3	178	172	37.82	91.15	0.32	0.00
437	3	172	313	44.89	56.91	0.31	0.00
438	2	312	314	30.65	35.38	0.35	0.00
439	2	314	309	24.95	138.98	0.24	0.00
440	2	314	313	24.85	148.78	0.37	0.00
441	3	313	498	46.40	306.20	0.31	0.00
443	1	315	500	78.86	608.62	0.49	0.00
445	1	305	499	33.51	40.69	0.49	0.00
446	1	499	316	21.77	99.41	0.43	0.00
447	1	499	317	29.63	64.76	0.50	0.00
448	1	317	318	25.26	70.72	0.49	0.00
449	1	317	319	32.20	190.78	0.51	0.00
450	1	319	320	31.80	51.26	0.51	0.00
451	2	320	295	18.36	143.52	0.40	0.00
452	2	320	321	31.88	156.79	0.52	0.00
453	3	321	322	32.84	41.12	0.49	0.00
454	3	322	296	30.10	78.29	0.49	0.00
455	3	322	323	29.89	130.14	0.49	0.00
456	3	323	248	25.04	307.91	0.49	0.00
457	3	323	324	25.41	112.55	0.50	0.00
458	3	324	325	31.11	100.52	0.45	0.00
459	3	325	248	42.55	185.31	0.50	0.00
460	3	326	321	29.13	147.29	0.40	0.00
461	3	328	324	27.17	106.40	0.40	0.00
462	2	329	325	30.06	132.22	0.54	0.00
463	3	329	501	32.78	602.16	0.55	0.00
464	3	501	273	108.71	50.59	0.50	0.00
465	3	331	501	86.81	56.06	0.50	0.00
466	3	332	331	33.70	104.57	0.51	0.00
467	2	333	329	48.15	104.79	0.55	0.00
468	2	333	334	22.35	142.18	0.50	0.00
469	2	335	334	16.78	89.72	0.39	0.00
470	3	334	336	21.75	160.05	0.48	0.00
471	3	336	337	73.79	118.77	0.49	0.00
472	3	338	337	23.38	77.88	0.48	0.00
473	3	338	339	27.52	47.24	0.54	0.00
474	3	339	340	32.04	77.30	0.53	0.00
475	3	337	340	64.87	99.70	0.49	0.00
476	3	340	341	81.95	194.33	0.50	0.00
477	3	342	332	25.26	87.12	0.51	0.00
478	3	343	332	26.31	259.61	0.52	0.00
479	3	343	344	26.74	105.26	0.49	0.00
480	3	345	344	25.53	56.76	0.49	0.00
481	3	344	342	29.80	101.65	0.49	0.00
482	3	345	346	23.49	172.59	0.46	0.00
483	3	342	346	31.58	48.22	0.47	0.00
484	3	346	341	34.13	50.66	0.46	0.00
485	3	341	331	71.68	132.29	0.49	0.00
486	1	347	333	51.27	107.50	0.54	0.00
487	2	347	328	18.63	161.55	0.37	0.00
488	1	348	347	56.78	87.08	0.54	0.00
489	1	348	335	22.63	192.39	0.44	0.00
490	2	390	350	33.33	202.05	0.48	0.00
491	1	350	348	41.87	31.25	0.53	0.00
492	3	502	338	25.97	186.41	0.52	0.00
493	3	351	339	31.31	358.50	0.52	0.00
494	3	351	352	26.37	110.17	0.36	0.00
495	3	352	345	25.29	294.88	0.48	0.00
496	3	353	343	40.94	88.48	0.51	0.00
497	3	354	353	31.88	239.70	0.46	0.00
498	3	355	353	27.21	87.28	0.53	0.00
499	1	269	356	30.23	91.12	0.53	0.00
500	2	356	357	29.94	220.51	0.44	0.00
501	1	356	358	35.50	34.69	0.55	0.00
502	2	358	357	26.85	168.06	0.43	0.00
503	3	357	359	31.17	81.84	0.44	0.00
504	3	359	360	29.94	67.66	0.45	0.00
505	3	360	355	28.53	176.55	0.38	0.00
506	1	358	361	38.52	67.62	0.56	0.00
507	2	361	276	30.06	141.46	0.57	0.00
508	2	361	355	34.21	156.52	0.56	0.00
509	3	360	354	25.26	111.00	0.47	0.00
510	3	362	336	64.88	125.62	0.49	0.00
511	2	335	363	20.24	187.37	0.46	0.00
512	3	363	362	44.00	118.20	0.47	0.00
513	3	364	363	49.93	138.47	0.47	0.00
514	3	365	366	63.82	147.24	0.51	0.00
515	3	366	362	63.41	62.41	0.51	0.00
516	3	367	366	34.75	59.42	0.43	0.00
517	3	502	367	20.87	84.53	0.43	0.00
518	3	368	502	31.75	183.61	0.50	0.00
519	2	369	370	22.22	57.07	0.50	0.00
520	3	370	368	22.35	107.87	0.49	0.00
521	2	369	368	23.89	164.57	0.51	0.00
522	1	371	369	32.68	193.15	0.51	0.00
523	2	371	372	27.17	216.14	0.51	0.00
524	3	373	372	15.70	190.43	0.50	0.00
525	3	372	351	34.62	152.35	0.51	0.00
526	3	374	352	17.96	304.55	0.50	0.00
527	3	375	365	37.32	212.96	0.55	0.00
528	3	376	377	26.50	130.55	0.48	0.00
529	3	377	365	65.57	55.33	0.50	0.00
530	3	376	367	20.87	227.32	0.44	0.00
531	3	378	370	13.46	95.63	0.00	0.00
532	3	378	376	23.20	77.47	0.47	0.00
533	3	379	378	26.85	57.14	0.46	0.00
534	2	380	379	23.37	187.04	0.48	0.00
535	1	381	371	35.03	80.75	0.51	0.00
536	2	381	379	20.24	310.41	0.39	0.00
537	1	382	381	43.04	67.20	0.50	0.00
538	1	383	380	22.34	65.60	0.50	0.00
539	2	380	503	23.14	194.70	0.51	0.00
540	3	503	377	58.89	216.45	0.50	0.00
541	1	384	385	47.02	223.05	0.51	0.00
542	2	385	386	18.79	187.88	0.41	0.00
543	1	385	387	45.46	75.42	0.51	0.00
544	2	387	388	27.28	157.47	0.48	0.00
545	2	389	388	30.90	133.22	0.37	0.00
546	2	388	390	37.32	101.31	0.46	0.00
547	2	390	391	34.83	105.00	0.39	0.00
548	1	387	392	46.13	65.67	0.52	0.00
549	1	392	393	20.87	149.20	0.46	0.00
550	2	393	394	20.03	87.18	0.43	0.00
551	3	386	394	34.54	42.49	0.49	0.00
552	1	392	395	34.21	129.84	0.53	0.00
553	1	395	350	44.89	122.74	0.54	0.00
554	2	393	396	25.68	125.77	0.48	0.00
555	2	395	396	24.59	151.81	0.47	0.00
556	3	396	364	23.20	119.98	0.47	0.00
557	3	397	364	50.08	57.57	0.47	0.00
558	3	375	397	21.67	185.75	0.35	0.00
559	3	398	375	34.12	195.40	0.54	0.00
560	3	398	399	24.95	119.89	0.42	0.00
561	3	394	400	42.97	67.24	0.49	0.00
562	3	400	401	36.71	69.26	0.48	0.00
563	3	401	397	40.62	120.64	0.47	0.00
564	3	399	401	23.37	82.65	0.42	0.00
565	1	402	403	61.97	77.25	0.50	0.00
566	1	402	404	15.71	233.33	0.26	0.00
567	2	404	405	15.82	86.13	0.28	0.00
568	2	404	406	15.33	92.04	0.19	0.00
569	2	384	407	23.86	100.90	0.25	0.00
570	3	407	405	15.71	213.64	0.19	0.00
571	3	405	408	18.26	74.82	0.22	0.00
572	3	406	409	36.55	83.37	0.52	0.00
573	3	409	408	32.04	39.42	0.53	0.00
574	3	409	400	19.02	181.78	0.41	0.00
575	3	408	386	33.39	54.32	0.50	0.00
577	1	500	410	41.86	76.51	0.49	0.00
578	1	410	384	51.33	96.73	0.50	0.00
579	1	410	411	19.52	55.53	0.37	0.00
580	1	411	412	17.67	188.92	0.35	0.00
581	1	411	413	17.42	44.63	0.38	0.00
582	2	413	389	14.90	150.52	0.38	0.00
583	2	413	414	16.63	136.26	0.38	0.00
584	2	414	389	20.01	174.88	0.36	0.00
585	2	412	414	20.01	115.57	0.29	0.00
586	1	500	415	56.04	63.93	0.49	0.00
587	1	415	416	25.84	76.61	0.18	0.00
598	1	415	425	74.63	97.30	0.49	0.00
599	2	425	407	14.25	166.06	0.05	0.00
600	1	425	504	66.34	57.95	0.49	0.00
601	1	504	434	18.36	456.83	0.04	0.00
602	1	504	402	59.61	97.57	0.50	0.00
616	2	505	399	21.70	230.69	0.43	0.00
618	1	403	432	20.30	387.31	0.00	0.00
619	1	403	441	62.61	82.49	0.51	0.00
620	1	441	442	46.54	130.94	0.33	0.00
621	1	441	443	47.09	66.31	0.51	0.00
622	1	443	444	41.18	75.42	0.51	0.00
623	2	444	406	28.81	78.22	0.53	0.00
624	1	444	445	26.72	139.28	0.43	0.00
625	1	443	445	42.22	200.91	0.51	0.00
626	1	445	505	35.35	43.32	0.50	0.00
628	1	442	447	23.14	204.80	0.33	0.00
630	1	442	431	25.10	318.80	0.33	0.00
632	2	505	506	41.62	177.24	0.51	0.00
633	2	450	506	25.41	94.66	0.00	0.00
634	1	451	450	21.61	132.37	0.50	0.00
635	2	450	452	21.70	180.83	0.51	0.00
636	3	506	453	39.63	52.99	0.51	0.00
637	3	453	398	35.41	91.83	0.53	0.00
638	3	453	454	27.05	83.14	0.46	0.00
639	3	454	455	15.64	181.32	0.37	0.00
640	3	454	452	23.59	107.64	0.47	0.00
641	3	452	456	25.68	58.43	0.49	0.00
642	3	457	456	40.98	215.17	0.50	0.00
643	3	456	455	42.03	69.74	0.49	0.00
645	3	455	458	40.61	205.35	0.49	0.00
