RAT MESENTERY  01-08-85
913



SEGMENT NAME   TYPE   FROM  TO    DIAM   LENGTH  HDmes  VELmes
1	3	5	3	32.000000	205.870480	0.550702	0.000000
2	3	38	5	27.000000	759.061233	0.566268	0.000000
3	3	6	5	23.500000	375.757986	0.527834	0.000000
4	2	7	6	8.500000	422.998868	0.573496	0.000000
5	2	7	988	16.000000	104.781384	0.607553	0.000000
6	1	8	7	15.000000	412.710096	0.598228	0.000000
7	2	8	9	10.000000	304.663748	0.142878	0.000000
8	1	10	8	13.000000	121.632072	0.572244	0.000000
9	2	10	41	11.500000	498.156785	0.584720	0.000000
10	1	15	10	12.500000	221.213662	0.578161	0.000000
11	2	11	12	9.500000	562.083189	0.221538	0.000000
12	2	11	13	9.000000	339.160415	0.544328	0.000000
13	1	14	11	10.000000	293.991140	0.483805	0.000000
14	1	15	14	13.000000	317.026857	0.495341	0.000000
15	2	14	16	10.000000	421.332580	0.505596	0.000000
16	1	17	15	12.500000	841.859344	0.544639	0.000000
17	2	17	18	13.000000	336.258911	0.395843	0.000000
18	1	994	17	14.000000	235.339763	0.500000	0.000000
19	1	19	21	11.500000	445.737144	0.452000	0.000000
20	1	21	53	10.000000	560.500853	0.489672	0.000000
21	1	21	54	9.000000	994.943557	0.377657	0.000000
22	1	22	55	10.000000	462.246317	0.298027	0.000000
23	1	993	22	14.000000	83.689534	0.404000	0.000000
24	1	22	61	16.000000	480.003648	0.431593	0.000000
25	3	27	25	16.000000	547.226840	0.691803	0.000000
26	3	28	27	15.000000	525.200357	0.671641	0.000000
27	2	29	28	15.000000	57.491501	0.716619	0.000000
28	1	29	30	19.000000	165.721711	0.660689	0.000000
29	1	30	31	16.000000	230.815223	0.684377	0.000000
30	2	31	32	14.000000	417.417501	0.684377	0.000000
31	2	31	33	14.000000	156.875738	0.684377	0.000000
32	3	27	34	9.500000	591.617456	0.252027	0.000000
33	3	34	35	17.000000	430.678023	0.498576	0.000000
34	3	35	36	10.000000	249.378907	0.349185	0.000000
35	3	35	38	12.500000	685.651052	0.529394	0.000000
36	3	36	39	12.000000	309.087613	0.488248	0.000000
37	2	37	34	10.000000	266.506302	0.544545	0.000000
38	2	37	36	10.000000	390.973000	0.520133	0.000000
39	3	40	38	23.000000	185.102669	0.574778	0.000000
40	3	41	6	23.000000	346.135209	0.524830	0.000000
41	3	48	41	19.000000	810.741676	0.506956	0.000000
42	3	42	40	16.000000	244.467850	0.580368	0.000000
43	3	43	42	15.000000	273.471414	0.635261	0.000000
44	3	44	40	20.000000	285.046284	0.572980	0.000000
45	3	39	44	16.500000	141.833246	0.497894	0.000000
46	3	45	42	7.500000	562.838825	0.363361	0.000000
47	3	45	44	13.000000	370.281449	0.644621	0.000000
48	2	46	43	10.000000	508.441055	0.621991	0.000000
49	2	46	43	11.000000	550.776276	0.645536	0.000000
50	2	110	39	10.000000	668.251706	0.519444	0.000000
51	3	47	45	12.500000	109.176410	0.612956	0.000000
52	3	49	48	12.000000	245.035736	0.508897	0.000000
53	3	50	49	11.000000	33.252614	0.362430	0.000000
54	3	51	48	12.000000	183.784002	0.505347	0.000000
55	3	50	51	11.000000	47.319040	0.458125	0.000000
56	3	52	50	11.000000	130.622986	0.420720	0.000000
57	2	53	51	12.000000	912.107302	0.547027	0.000000
58	3	126	52	13.000000	454.577403	0.497166	0.000000
